Feature,Gain,Cover,Frequency,trait
wc2_1_30s_srad_08_q50,0.000406552748866262,0.00489429923109442,0.00471735616039011,leaf_area_mm2
WSDI_1_q50,0.000404887489787651,0.0125614992399912,0.0102695253491639,leaf_area_mm2
wc2_1_30s_bio_4_q50,0.000396116742230339,0.00728468566402961,0.00871915829645138,leaf_area_mm2
sand_0_5cm_q50,0.000392418158220959,0.00709524336886322,0.0078313412662656,leaf_area_mm2
CSDI_1_q50,0.000384781525671877,0.0193954002823795,0.00993825033790051,leaf_area_mm2
nitrogen_0_5cm_q50,0.000349951490932406,0.0162398307020702,0.0101767683460101,leaf_area_mm2
cec_60_100cm_q50,0.000339374016596647,0.00702728200736856,0.00605570720589405,leaf_area_mm2
wc2_1_30s_srad_09_q50,0.00032964812784739,0.0123321296449467,0.0058039381973339,leaf_area_mm2
wc2_1_30s_srad_03_q50,0.000322870825694868,0.00618548787067324,0.00640023321760793,leaf_area_mm2
cec_100_200cm_q50,0.00031764464035983,0.00723464138874717,0.00647973922031113,leaf_area_mm2
SDII_q50,0.000308144975014021,0.00761298537734079,0.00565817719237803,leaf_area_mm2
try_growth_formherbaceous graminoid,0.000300418090444513,0.000601844193327214,0.0177033366019134,leaf_area_mm2
clay_60_100cm_q50,0.000296897012484994,0.00439254358833209,0.003895794132457,leaf_area_mm2
wc2_1_30s_bio_3_q50,0.000296833055343876,0.0139739371267821,0.0117138843982721,leaf_area_mm2
bdod_60_100cm_q50,0.000288844471144206,0.00314892790179954,0.00222616807568971,leaf_area_mm2
clay_5_15cm_q50,0.000280695307052139,0.00581502122170742,0.00487636816579652,leaf_area_mm2
EIVEres_R,0.000276684682147224,0.0161615979075315,0.0154771685262237,leaf_area_mm2
wc2_1_30s_srad_07_q50,0.000270926572014984,0.00822803569886753,0.00679776323112395,leaf_area_mm2
wc2_1_30s_bio_11_q50,0.000215986825671002,0.00447880818013839,0.0118728964036785,leaf_area_mm2
clay_30_60cm_q50,0.000209211928157086,0.00331504709336208,0.00494262316804919,leaf_area_mm2
R10mm_q50,0.000206344053099033,0.00823313280097963,0.00703628123923356,leaf_area_mm2
wc2_1_30s_vapr_01_q50,0.000195220507196089,0.00191094991911826,0.00148411205045981,leaf_area_mm2
bdod_30_60cm_q50,0.00019383844896427,0.0030616593353348,0.00267670209100787,leaf_area_mm2
WSDI_q50,0.000192589754487895,0.00771948391995573,0.00789759626851827,leaf_area_mm2
bdod_0_5cm_q50,0.0001793896157738,0.00472640377667464,0.00300797710227122,leaf_area_mm2
wc2_1_30s_bio_6_q50,0.000173968888929681,0.0088437810797732,0.00465110115813744,leaf_area_mm2
RR_q50,0.00017223937603376,0.00431840392124699,0.00353801712029258,leaf_area_mm2
wc2_1_30s_srad_05_q50,0.00016768146162782,0.00944037371334855,0.00947446532213182,leaf_area_mm2
wc2_1_30s_srad_06_q50,0.000162881396991298,0.00504427759930198,0.00605570720589405,leaf_area_mm2
TR_q50,0.000159238572491422,0.00576775718394067,0.00718204224418944,leaf_area_mm2
CDD_1_q50,0.000158314925819407,0.00977353884231219,0.00641348421805846,leaf_area_mm2
CFD_q50,0.000151179613576171,0.00231215363839644,0.00161662205496515,leaf_area_mm2
CDD_q50,0.000141967989583441,0.0105504607703081,0.00714228924283783,leaf_area_mm2
sand_30_60cm_q50,0.000139516054546167,0.00736245508564908,0.00482336416399438,leaf_area_mm2
wc2_1_30s_bio_5_q50,0.00013600222173154,0.00831854787576725,0.00543291018471895,leaf_area_mm2
cec_5_15cm_q50,0.000131460452756243,0.00540400944230443,0.00552566718787268,leaf_area_mm2
WW_1_q50,0.000130736578463004,0.00406030520520701,0.00428007314552249,leaf_area_mm2
RR_1_q50,0.000129784528949267,0.00583363336729857,0.00363077412344632,leaf_area_mm2
R20mm_1_q50,0.000127052281754435,0.00816602095650365,0.00458484615588477,leaf_area_mm2
soc_15_30cm_q50,0.00012663258643765,0.00767654469610228,0.00552566718787268,leaf_area_mm2
SU_1_q50,0.000120996535136495,0.00309795688067854,0.00180213606127263,leaf_area_mm2
CWD_1_q50,0.000118470345171343,0.00657688352982662,0.0051811411761588,leaf_area_mm2
wc2_1_30s_vapr_05_q50,0.000115835025211251,0.00260346074698495,0.0031934911085787,leaf_area_mm2
clay_0_5cm_q50,0.000109301200524905,0.00825985397265822,0.0100310073410542,leaf_area_mm2
nitrogen_5_15cm_q50,0.000103364858266861,0.00599241582097248,0.00449208915273103,leaf_area_mm2
clay_100_200cm_q50,0.00010137059309891,0.0032506382575819,0.00475710916174171,leaf_area_mm2
wc2_1_30s_vapr_08_q50,0.000100667759393478,0.00354719692592227,0.00272970609281001,leaf_area_mm2
cec_15_30cm_q50,9.76116120627116e-05,0.003426719966909,0.00674475922932181,leaf_area_mm2
CSU_q50,9.64796362459695e-05,0.00435323411901301,0.00343200911668831,leaf_area_mm2
soc_5_15cm_q50,8.94137540388627e-05,0.00729426203769477,0.00597620120319084,leaf_area_mm2
soc_60_100cm_q50,8.51852595074766e-05,0.00340339686330514,0.00325974611083137,leaf_area_mm2
nitrogen_60_100cm_q50,8.40982457483151e-05,0.00559731317846484,0.00585694219913604,leaf_area_mm2
wc2_1_30s_bio_7_q50,8.28452416598913e-05,0.00960108688751947,0.00714228924283783,leaf_area_mm2
nitrogen_100_200cm_q50,8.22496251686902e-05,0.00392422802457792,0.0032332441099303,leaf_area_mm2
TR_1_q50,7.97359814835401e-05,0.0018464638545182,0.00262369808920574,leaf_area_mm2
soc_0_5cm_q50,7.38598644924134e-05,0.011622860163166,0.00809636127527628,leaf_area_mm2
wc2_1_30s_vapr_06_q50,7.22365929021977e-05,0.00325951957186814,0.00564492619192749,leaf_area_mm2
try_growth_formtree,7.16026193023156e-05,0.00130516705597715,0.00192139506532743,leaf_area_mm2
wc2_1_30s_vapr_12_q50,6.81562881285713e-05,0.00122685703261852,0.000861315029284711,leaf_area_mm2
nitrogen_15_30cm_q50,6.69230286214327e-05,0.00431925343826568,0.00404155513741287,leaf_area_mm2
RR1_1_q50,6.6190269656979e-05,0.00654104935740216,0.00365727612434739,leaf_area_mm2
TXx_1_q50,6.45377247146364e-05,0.00506451155011062,0.00466435215858797,leaf_area_mm2
DTR_1_q50,6.13890924847378e-05,0.00884872372424554,0.00458484615588477,leaf_area_mm2
phh2o_100_200cm_q50,6.13299407171984e-05,0.00283468383370658,0.00245143508334879,leaf_area_mm2
R20mm_q50,6.13075260501878e-05,0.00713401223644314,0.00492937216759865,leaf_area_mm2
phh2o_5_15cm_q50,6.06499705966987e-05,0.00252291108784979,0.0019876500675801,leaf_area_mm2
sand_5_15cm_q50,5.58681554496008e-05,0.00471211644499679,0.00441258315002783,leaf_area_mm2
BEDD_1_q50,5.54704727255143e-05,0.0026416890128257,0.00155036705271248,leaf_area_mm2
RR1_q50,5.52725584765702e-05,0.00491561438538139,0.00388254313200647,leaf_area_mm2
SDII_1_q50,5.40679633546386e-05,0.00230620701926566,0.00237192908064559,leaf_area_mm2
TNx_1_q50,4.14366309727358e-05,0.00259427051741919,0.00106008003604272,leaf_area_mm2
CSU_1_q50,3.9901113077121e-05,0.00337930147150249,0.00294172210001855,leaf_area_mm2
sand_60_100cm_q50,3.5584173907898e-05,0.00579942100009159,0.00422706914372035,leaf_area_mm2
SU_q50,3.51794451242584e-05,0.00399612805588648,0.00282246309596375,leaf_area_mm2
BEDD_q50,3.40428552120084e-05,0.00542300773199499,0.00373678212705059,leaf_area_mm2
try_growth_formherbaceous non-graminoid,3.27983024914143e-05,0.000744176908366615,0.00838788328518803,leaf_area_mm2
soc_100_200cm_q50,3.19735875702495e-05,0.00393326379650391,0.00377653512840219,leaf_area_mm2
phh2o_30_60cm_q50,3.18387384820315e-05,0.000837237636322382,0.00215991307343704,leaf_area_mm2
wc2_1_30s_srad_11_q50,2.87303039242928e-05,0.00173270580283451,0.00162987305541568,leaf_area_mm2
phh2o_60_100cm_q50,2.56864315709581e-05,0.00226334502423209,0.00209365807118437,leaf_area_mm2
soc_30_60cm_q50,2.54635555337521e-05,0.00466724650064633,0.00481011316354385,leaf_area_mm2
TG_q50,2.48231643594072e-05,0.00291036807718928,0.00152386505181141,leaf_area_mm2
wc2_1_30s_vapr_09_q50,2.16385191531056e-05,0.00543791289423189,0.00302122810272176,leaf_area_mm2
try_woodinesssemi-woody,2.12347155307481e-05,2.32458747839717e-05,0.000755307025680439,leaf_area_mm2
try_woodinesswoody,1.92320848749181e-05,7.97773709363547e-05,0.000636048021625633,leaf_area_mm2
try_leaf_typeneedleleaved,1.85849579799311e-05,0.00160913969102603,0.000834813028383643,leaf_area_mm2
bdod_100_200cm_q50,1.71768351832175e-05,0.00286163669184481,0.00276945909416161,leaf_area_mm2
GSL_q50,1.64533688197424e-05,0.00213383229329282,0.00139135504730607,leaf_area_mm2
try_growth_formfern,1.61244788635174e-05,0.00162234581922556,0.00129859804415233,leaf_area_mm2
nitrogen_30_60cm_q50,1.59542199103651e-05,0.0019221480980009,0.00365727612434739,leaf_area_mm2
TXx_q50,1.59205969339407e-05,0.0027734413795415,0.00225267007659078,leaf_area_mm2
try_habitat_adaptationaquatic/semiaquatic,1.47793890225486e-05,0.00161122486916279,0.00116608803964699,leaf_area_mm2
GSL_1_q50,1.44710253503377e-05,0.00255666008213748,0.00121909204144913,leaf_area_mm2
wc2_1_30s_srad_12_q50,1.43071078507832e-05,0.00353862452691556,0.00193464606577797,leaf_area_mm2
sand_15_30cm_q50,1.38471367891567e-05,0.00374945920518879,0.00300797710227122,leaf_area_mm2
ID_1_q50,1.29546245268263e-05,0.00264609105555888,0.00170937905811889,leaf_area_mm2
wc2_1_30s_vapr_03_q50,1.1701082712805e-05,0.00186353142371175,0.0013251000450534,leaf_area_mm2
TNn_q50,9.45183704488957e-06,0.00445401772895681,0.00230567407839292,leaf_area_mm2
TX_q50,9.31228602939639e-06,0.00177294201799215,0.00109983303739432,leaf_area_mm2
TXn_1_q50,8.67683880764099e-06,0.00184862626147485,0.000861315029284711,leaf_area_mm2
TXn_q50,7.93707428383794e-06,0.00137961563834176,0.000901068030636313,leaf_area_mm2
wc2_1_30s_vapr_11_q50,7.57093341124554e-06,0.00134779736455108,0.0012058410409986,leaf_area_mm2
FD_q50,6.66706596526816e-06,0.00590553339860713,0.00242493308244772,leaf_area_mm2
TG_1_q50,5.47940871170284e-06,0.00159338501177044,0.000808311027482575,leaf_area_mm2
phh2o_15_30cm_q50,4.60141064891586e-06,0.00727850735843919,0.00254419208650253,leaf_area_mm2
TN_q50,4.42580078931894e-06,0.00355692775722719,0.00226592107704132,leaf_area_mm2
CFD_1_q50,4.37452801925902e-06,0.00241540857057641,0.00168287705721782,leaf_area_mm2
try_growth_formclimber; herbaceous non-graminoid,4.22900493154487e-06,3.08915279521218e-06,0.00013251000450534,leaf_area_mm2
TN_1_q50,3.72841753300121e-06,0.001672390094508,0.000834813028383643,leaf_area_mm2
TNn_1_q50,3.72495476557608e-06,0.00180398800358404,0.00113958603874593,leaf_area_mm2
TX_1_q50,3.01915746992978e-06,0.00229423655218421,0.00123234304189966,leaf_area_mm2
wc2_1_30s_vapr_02_q50,2.85360825132086e-06,0.0014951499528827,0.000834813028383643,leaf_area_mm2
FD_1_q50,2.36140634678141e-06,0.00123581557572463,0.000861315029284711,leaf_area_mm2
try_growth_formshrub/tree,2.34454484325727e-06,6.68801580163438e-05,0.00125884504280073,leaf_area_mm2
try_leaf_typescale-shaped,1.06132174734552e-06,0.000343745477287236,0.000556542018922429,leaf_area_mm2
TNx_q50,9.18559626838188e-07,0.000978566376703339,0.00104682903559219,leaf_area_mm2
try_growth_formsucculent,3.61124885754872e-07,0.000278641582128139,0.000821562027933109,leaf_area_mm2
try_leaf_typephotosynthetic stem,9.75317338279218e-08,0.001339456652004,0.000212016007208544,leaf_area_mm2
try_growth_formherbaceous non-graminoid/shrub,6.49366101849861e-08,1.7994315032111e-05,0.000569793019372963,leaf_area_mm2
phylo_proxy_fallbackTRUE,6.85492450825149e-12,0.000171679666593917,6.62550022526701e-05,leaf_area_mm2
