Feature,Gain,Cover,Frequency,trait
wc2_1_30s_bio_11_q50,0.00427445798660309,0.00369366467026341,0.0142806198534656,lma_g_m2
wc2_1_30s_bio_16_q50,0.00411389820998927,0.0103597244927358,0.00750502496271802,lma_g_m2
phh2o_15_30cm_q50,0.00375850251738348,0.00875862600962752,0.00272320560202295,lma_g_m2
SU_q50,0.00330469315099851,0.00614301339232848,0.00306360630227582,lma_g_m2
CWD_1_q50,0.00328393411000491,0.00529086337093199,0.00405238928872463,lma_g_m2
CWD_q50,0.00323962877037831,0.00484752468918972,0.00565713544705959,lma_g_m2
try_growth_formherbaceous graminoid,0.00323878628470909,0.00249842891081835,0.0141023147247617,lma_g_m2
cec_100_200cm_q50,0.00316812499220394,0.0148529396797822,0.00722946249108474,lma_g_m2
wc2_1_30s_bio_12_q50,0.00303888873571991,0.0130977522319834,0.0248006224469947,lma_g_m2
phh2o_60_100cm_q50,0.00302698811238656,0.00182500306513388,0.00230175711599559,lma_g_m2
clay_0_5cm_q50,0.00299846678096695,0.00362299300312449,0.0101471827789665,lma_g_m2
wc2_1_30s_bio_8_q50,0.00289534067460863,0.0107748135309515,0.0116870907086818,lma_g_m2
phylo_terminal,0.00275234357000943,0.00770330683478724,0.0112656422226545,lma_g_m2
phh2o_30_60cm_q50,0.00271876508491385,0.00511546827779044,0.00243143357323478,lma_g_m2
RR1_q50,0.00251083536639416,0.00603667298336305,0.00449004733190689,lma_g_m2
clay_60_100cm_q50,0.00247937877309597,0.00427492248706818,0.00414964663165402,lma_g_m2
wc2_1_30s_vapr_01_q50,0.00246539227917351,0.00178790757363431,0.00184788951565843,lma_g_m2
cec_15_30cm_q50,0.0024537968095994,0.00534346287554548,0.00716462426246515,lma_g_m2
R20mm_1_q50,0.0024383618151721,0.00631764755231106,0.00457109511768139,lma_g_m2
wc2_1_30s_bio_18_q50,0.00239457794319278,0.00945059960106177,0.0112332231083447,lma_g_m2
wc2_1_30s_bio_13_q50,0.00236433002007489,0.00827001180492679,0.0118653958373857,lma_g_m2
wc2_1_30s_vapr_04_q50,0.00233213844481715,0.00218425863281047,0.00205861375867211,lma_g_m2
bdod_30_60cm_q50,0.00209356923584816,0.00797572090569689,0.00379303637424626,lma_g_m2
cec_5_15cm_q50,0.00207626095195209,0.0101062386341554,0.00901251377812358,lma_g_m2
clay_30_60cm_q50,0.00203753087415781,0.00677354163117627,0.00581923101860857,lma_g_m2
nitrogen_15_30cm_q50,0.0020063973519038,0.00398177298757672,0.00421448486027362,lma_g_m2
nitrogen_0_5cm_q50,0.00194660009314253,0.00977009641118241,0.00917460934967257,lma_g_m2
cec_0_5cm_q50,0.00188328563401871,0.00313513973158273,0.00496012448939895,lma_g_m2
bdod_100_200cm_q50,0.00186135879665109,0.00513306485709152,0.00293392984503663,lma_g_m2
wc2_1_30s_vapr_03_q50,0.00176112297232059,0.00154260174651281,0.00160474615833495,lma_g_m2
wc2_1_30s_srad_06_q50,0.00175463411559443,0.00960078878331258,0.00847759839201193,lma_g_m2
sand_100_200cm_q50,0.00171307497316256,0.00454467329192145,0.0055274589898204,lma_g_m2
bdod_0_5cm_q50,0.00167991717098643,0.00256596172867654,0.00228554755884069,lma_g_m2
R20mm_q50,0.00163697335837734,0.00735365804824259,0.00577060234714388,lma_g_m2
soc_5_15cm_q50,0.0015963662583466,0.00405957840308094,0.00580302146145367,lma_g_m2
wc2_1_30s_bio_4_q50,0.00159183598483107,0.0053021822516716,0.00795889256305518,lma_g_m2
bdod_15_30cm_q50,0.00154588225498947,0.00270673436308515,0.0022531284445309,lma_g_m2
sand_0_5cm_q50,0.00150970557693835,0.00483744232483343,0.00907735200674318,lma_g_m2
TN_q50,0.00148288330805524,0.000554530039596108,0.000923944757829216,lma_g_m2
wc2_1_30s_srad_02_q50,0.00147601184264013,0.00249310237870559,0.00434416131751281,lma_g_m2
soc_100_200cm_q50,0.00147111818418929,0.00496271094612812,0.00427932308889321,lma_g_m2
CDD_1_q50,0.00144899043060038,0.00943423953814401,0.00604616481877715,lma_g_m2
wc2_1_30s_bio_3_q50,0.00144378891213373,0.0116112693059443,0.0110062893081761,lma_g_m2
SDII_1_q50,0.00140612323304827,0.00471807093552071,0.00397134150295014,lma_g_m2
clay_15_30cm_q50,0.00136750588483844,0.00670439183035528,0.00520326784672243,lma_g_m2
wc2_1_30s_bio_9_q50,0.00136617767277264,0.00423582954602633,0.0066134993191986,lma_g_m2
TXx_q50,0.0013630521330607,0.00380837534397746,0.00209103287298191,lma_g_m2
wc2_1_30s_vapr_05_q50,0.00136014664000451,0.00605769376187948,0.00393892238864034,lma_g_m2
wc2_1_30s_srad_08_q50,0.00135894198254948,0.00987111028803508,0.00654866109057901,lma_g_m2
wc2_1_30s_srad_01_q50,0.0013585400567877,0.00313827858086346,0.00572197367567918,lma_g_m2
DTR_q50,0.00135321759664767,0.0106013207707073,0.00685664267652208,lma_g_m2
nitrogen_60_100cm_q50,0.00134840839206598,0.00670990859575778,0.00619205083317124,lma_g_m2
bdod_60_100cm_q50,0.00124615603330635,0.00467774147809554,0.00299876807365623,lma_g_m2
nitrogen_5_15cm_q50,0.00119888398323334,0.00993445797351896,0.00465214290345588,lma_g_m2
phh2o_5_15cm_q50,0.00118693931324117,0.00207297215831176,0.00262594825909356,lma_g_m2
CSU_1_q50,0.00117840835262714,0.00335238614846738,0.00317707320236011,lma_g_m2
soc_0_5cm_q50,0.00115731970824588,0.00812476868820925,0.00834792193477274,lma_g_m2
GSL_q50,0.00109601926393301,0.00408982549614982,0.00228554755884069,lma_g_m2
sand_15_30cm_q50,0.00107384233112968,0.00501150578494678,0.00452246644621669,lma_g_m2
CDD_q50,0.00107282533857062,0.00467945357770321,0.00601374570446735,lma_g_m2
sand_30_60cm_q50,0.00106847265147828,0.00527631052426678,0.00452246644621669,lma_g_m2
cec_60_100cm_q50,0.00106702741714518,0.00831852129381085,0.00614342216170654,lma_g_m2
wc2_1_30s_bio_5_q50,0.00106600594526488,0.00682604601914489,0.00424690397458341,lma_g_m2
bdod_5_15cm_q50,0.00100890579780311,0.00122434145277549,0.00175063217272904,lma_g_m2
wc2_1_30s_vapr_09_q50,0.000989860563778417,0.00355574553520091,0.00269078648771316,lma_g_m2
TNn_q50,0.000977293921368722,0.00147021797976622,0.00132918368670168,lma_g_m2
soc_15_30cm_q50,0.000974159702971894,0.00627769856146538,0.00491149581793425,lma_g_m2
sand_5_15cm_q50,0.00095362136186838,0.00729772946105863,0.0054950398755106,lma_g_m2
nitrogen_100_200cm_q50,0.00089660156223129,0.00395257217760142,0.00322570187382481,lma_g_m2
cec_30_60cm_q50,0.000889398533725485,0.0044701969589877,0.00568955456136938,lma_g_m2
wc2_1_30s_srad_09_q50,0.000870880833095576,0.00350561906335406,0.00363094080269727,lma_g_m2
TR_q50,0.000845297096534344,0.00332071230572544,0.00401997017441484,lma_g_m2
TR_1_q50,0.000795408003028928,0.00290514768428541,0.00233417623030539,lma_g_m2
BEDD_q50,0.000792770895970155,0.00281012615605959,0.00319328275951501,lma_g_m2
DTR_1_q50,0.000773267884647013,0.00429851141499611,0.00392271283148544,lma_g_m2
sand_60_100cm_q50,0.00075902415637063,0.00782781452292297,0.00447383777475199,lma_g_m2
wc2_1_30s_bio_6_q50,0.000753650930589919,0.00454705120804322,0.0043765804318226,lma_g_m2
ID_1_q50,0.000749230913700247,0.00310089773942928,0.00235038578746029,lma_g_m2
CSU_q50,0.000746306570167185,0.0025453214167396,0.00367956947416197,lma_g_m2
WW_q50,0.000740478506642589,0.00830349286392128,0.00695390001945147,lma_g_m2
wc2_1_30s_srad_10_q50,0.000729897649988128,0.00422774463121232,0.0032743305452895,lma_g_m2
wc2_1_30s_srad_03_q50,0.000702918371563758,0.0114478589100565,0.00680801400505738,lma_g_m2
R10mm_q50,0.000654921931259535,0.00366712712634449,0.00625688906179083,lma_g_m2
wc2_1_30s_vapr_02_q50,0.000632660031331504,0.00143255178839742,0.00132918368670168,lma_g_m2
phh2o_100_200cm_q50,0.000621450063341302,0.00325032598852113,0.00270699604486805,lma_g_m2
SU_1_q50,0.000621152841713424,0.0040003207333265,0.00173442261557414,lma_g_m2
CFD_q50,0.000600383815566232,0.00398576788666129,0.00256111003047397,lma_g_m2
wc2_1_30s_vapr_06_q50,0.000597324952417288,0.00411893118948025,0.00363094080269727,lma_g_m2
TNx_1_q50,0.000535774039391942,0.00126505137678014,0.0011346690008429,lma_g_m2
RR1_1_q50,0.000530246277028573,0.00566942761751733,0.00371198858847176,lma_g_m2
RR_q50,0.000477374655473618,0.0068341309339589,0.00533294430396162,lma_g_m2
R10mm_1_q50,0.000475471690501662,0.00463313177165119,0.00458730467483628,lma_g_m2
RR_1_q50,0.000466474740500252,0.00371173683278884,0.00345263567399339,lma_g_m2
wc2_1_30s_vapr_12_q50,0.000457095788384645,0.00259782580470822,0.00103741165791351,lma_g_m2
wc2_1_30s_vapr_10_q50,0.000438598477998281,0.00102535743170601,0.00157232704402516,lma_g_m2
clay_100_200cm_q50,0.000426299568351656,0.0065677092116761,0.00523568696103223,lma_g_m2
wc2_1_30s_srad_11_q50,0.000411982397870834,0.00341487778414742,0.00246385268754458,lma_g_m2
wc2_1_30s_vapr_08_q50,0.000396867534933151,0.00698898083180838,0.00374440770278156,lma_g_m2
try_growth_formshrub,0.000381877626394128,0.000326820791775682,0.0022044997730662,lma_g_m2
wc2_1_30s_vapr_11_q50,0.000339540855131767,0.00171913823939281,0.00166958438695455,lma_g_m2
try_leaf_typephotosynthetic stem,0.000335639179696426,0.00913243442396932,0.00160474615833495,lma_g_m2
TXn_q50,0.000287073212360825,0.00399290163502659,0.00147506970109577,lma_g_m2
TN_1_q50,0.000270611893455221,0.00266260023986515,0.0011508785579978,lma_g_m2
soc_60_100cm_q50,0.000266633346335119,0.00267410935389451,0.00290151073072684,lma_g_m2
TG_q50,0.000265635344231716,0.00245819457003805,0.00153990792971536,lma_g_m2
TX_q50,0.000234344182531897,0.00194865470346577,0.00186409907281333,lma_g_m2
try_habitat_adaptationaquatic/semiaquatic,0.000220307319575325,0.00306598993076174,0.001118459443688,lma_g_m2
try_growth_formshrub/tree,0.000203604117322952,9.60678113193944e-05,0.002236918887376,lma_g_m2
GSL_1_q50,0.000202338079169103,0.00156057879239337,0.00121571678661739,lma_g_m2
CFD_1_q50,0.000201687317780719,0.00113065155757786,0.00100499254360371,lma_g_m2
try_growth_formfern,0.000168479414863162,0.000814198480093085,0.000615963171886144,lma_g_m2
try_growth_formherbaceous non-graminoid/shrub,0.000166522721366167,0.000151520815279005,0.00126434545808209,lma_g_m2
FD_q50,0.000141637082353677,0.0018460238436503,0.00153990792971536,lma_g_m2
TG_1_q50,0.000114601427472183,0.00260391326997994,0.001118459443688,lma_g_m2
try_habitat_adaptationterrestrial,8.43740054143814e-05,0.000107291575414136,0.0033229592167542,lma_g_m2
TXn_1_q50,7.34032961686608e-05,0.00287242755844989,0.00134539324385658,lma_g_m2
try_growth_formsucculent,7.15724027755055e-05,0.00415659738084904,0.00197756597289762,lma_g_m2
wc2_1_30s_srad_12_q50,6.61160762539393e-05,0.00359750174229914,0.00194514685858782,lma_g_m2
TNn_1_q50,6.01723902499271e-05,0.00165436380423587,0.000891525643519419,lma_g_m2
try_habitat_adaptationsemiaquatic,5.73627243394587e-05,1.38870301511204e-05,0.000259352914478376,lma_g_m2
TXx_1_q50,5.06074821460621e-05,0.00251659618998865,0.00147506970109577,lma_g_m2
TX_1_q50,3.85303222304407e-05,0.00219377029729754,0.00103741165791351,lma_g_m2
try_woodinesssemi-woody,3.50327684741262e-05,1.79770458805599e-05,0.000778058743435129,lma_g_m2
BEDD_1_q50,3.24028236633717e-05,0.0016110857308197,0.00137781235816637,lma_g_m2
try_woodinessnon-woody; woody,2.48822241132912e-05,0.00330254502655514,0.000632172729041043,lma_g_m2
TNx_q50,1.54538696920811e-05,0.00331700275657549,0.00171821305841924,lma_g_m2
try_growth_formshrub; shrub/tree,4.93870756191974e-06,0.00197053153178603,0.000421448486027362,lma_g_m2
try_woodinessnon-woody; semi-woody,7.24271577313651e-07,3.8046657948275e-07,3.24191143097971e-05,lma_g_m2
try_growth_formclimber; herbaceous non-graminoid,2.93670463521068e-07,6.65816514094813e-06,0.000145886014394087,lma_g_m2
phylo_proxy_fallbackTRUE,3.31628224456614e-09,1.17944639639653e-05,4.86286714646956e-05,lma_g_m2
try_habitat_adaptationaquatic/semiaquatic; terrestrial,6.98191892458341e-11,0.000103106443039825,1.62095571548985e-05,lma_g_m2
try_growth_formherbaceous non-graminoid; herbaceous non-graminoid/shrub,1.1579603966652e-13,0.000103106443039825,1.62095571548985e-05,lma_g_m2
